ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
3.623165848258656,156.89891668869294,26738.525360886008,5.02314259061121,388.7522530536979,388.75262033130286,17.19601210467721,63.56487021843476,5.370205548696381,1
7.966856823982582,186.3533610472728,21440.73884828446,7.832473707577792,393.7670457263523,461.3562274945036,13.91386962959757,86.12181103853183,5.115430914016896,1
4.5956077558097705,204.8596597900153,13891.03853003988,6.371344530423113,,631.8220781685856,11.420910359124775,70.4490025357391,3.978919806946673,1
,204.66904671521945,12874.44463702976,5.071164450220336,324.70129261448784,402.6192861825653,16.642479709112365,64.84674856579926,4.058942266477222,1
3.994497605953491,179.45419201070274,18682.27713864192,6.464792740892933,331.1456211400727,538.1749592223946,13.916820320124998,,3.379147350846876,1
8.907987117561257,202.4612112976188,33653.7619633927,5.431878695884324,330.8271327591177,426.18656504996113,18.759902243560248,79.37062125022672,4.6412585321295445,1
5.898726324805972,198.31001978048192,21148.24190473068,9.12490032158066,326.2542815359668,312.38858564170147,13.042948001733066,74.31161875623877,4.899815187496653,1
9.51462662210288,215.7255270197802,16553.562437442186,7.547859470408599,321.7762130602921,453.9184895001652,9.640241051762018,57.86542318162909,2.645036370222636,1
8.842463655897197,229.96442239785895,7839.318759829379,10.508809892873716,278.4282649508009,370.0851533742653,15.790977327692303,77.16661878342133,4.576728706441388,1
7.721078493617457,208.43859260220216,17248.61874200274,7.6853697349708545,286.4035215485703,269.0136348220542,11.757348236756798,56.8845279970477,3.223951089800068,1
9.0894210984221,208.91472003929397,32238.077782489603,6.895013644713986,321.0804652406088,449.25997564536,12.514641255723577,89.21307429428107,4.43011601625449,1
1.757037115490783,147.58183139318666,41538.24273000266,7.728177044016057,376.012933045253,428.4448225200992,10.828696338235147,65.00583980748948,2.9675541301719317,1
7.725192099493611,213.9513281293329,20461.759043330087,5.34031864919632,,338.21425829801234,17.032466110374628,58.587459359296936,4.1633255369929305,1
6.729191489422883,178.49363187309189,31991.958746649994,5.632940371018292,,341.77477792211,14.805198456082792,64.12915495073169,5.112254250604552,1
5.085429352833509,173.5659710719438,33455.24099482324,6.033247172047696,351.2712670306564,507.47624901785673,17.795957452409937,62.46613537245576,3.961730669540862,1
9.545270521249014,212.04639107513637,25189.8306215794,6.2038687851292345,316.56731934499334,498.2669593558268,20.05151858316617,52.90112725787564,4.983903465009575,1
,182.53397835188156,20049.24209921328,8.480467959960176,330.12786856306263,328.70096062821995,12.332288113529389,79.7847803952545,3.6935109356881006,1
6.246264053794833,163.21803844969529,26408.88176751282,6.029670479976019,429.0223118319998,509.95686424056873,23.569644908143573,19.175174536546304,5.044454777717949,1
7.3764491048464,168.75000723384676,37191.11414053757,4.184943038274488,,439.31285329801904,15.900985054562284,63.3348946717681,5.767354666497637,1
7.802426084121588,232.6702799913262,14382.902158061956,7.62692290707145,,413.292183492284,15.495603371645757,42.00208201140493,4.363529881475539,1
8.596767212344783,202.3431874909089,15173.471149854351,7.248624986357715,373.6533276680724,315.4790703994883,15.00867420137007,76.87966925788344,3.2386929330871066,1
6.436444496090232,192.99566481000423,19579.389545753744,7.640874321804035,314.9227389907905,379.67536682471626,12.897049257694732,75.83913181440319,3.415851385375155,1
7.33347772602672,233.72135507753296,16066.552124395566,8.181988064844402,224.21250304477925,401.7393087132815,15.313977749206288,81.8420621564831,4.772662700779373,1
6.144759037662152,210.97974749526747,19981.31518756184,9.203614112389076,271.0971043194311,332.59812622472987,17.187963350912355,79.63424204397407,3.082080495833988,1
4.725997720598259,175.99148679255958,34265.83058147379,5.923395846861923,324.8707242178734,441.9451807095715,12.636086459195496,,3.644606540888711,1
5.393345914423263,172.55026149278058,28099.038729259817,5.789668676373399,372.6219432465146,505.5423486694557,17.53070355831835,67.27387447832177,4.633854752317118,1
5.624819996402396,215.82287257203356,9028.760344852111,9.256097772286736,274.2923054061713,340.64839262295163,10.680672738252383,72.48745023112332,4.355489161530189,1
5.768868031092238,184.3950027880672,31155.988820087405,8.392833532289163,356.55269711988245,380.0968101298066,10.430339792435744,100.23166781440462,3.0926263788262984,1
,195.8746341633259,17749.298664018053,7.556750343971984,,512.4544684082954,15.485275629289902,54.13265784184894,2.7756354336001303,1
5.251353815475827,167.92433600731957,34768.93341990608,4.023081338990855,377.1434888935286,315.536105373161,10.429159462767243,70.59338709838158,4.072252323176482,1
7.68878591609137,209.18562534531952,29568.535852018093,9.817335635498171,294.3477322344588,355.6986132389772,13.918768617655758,71.68153964307832,3.9186731557714793,1
3.681076270548827,144.2652698526354,26726.77111340624,6.095282918647103,,564.1838239951721,13.651105374844292,92.29910069910986,3.8930704029978314,1
4.897691706502586,169.23576826579773,14676.71627206917,8.318607336847489,,437.5386923936241,16.21914101542484,81.94780622974464,3.894464332984629,1
5.8427546011896965,202.0447752679476,13969.26156241775,6.64391802773037,290.7959545091716,475.1429562109705,18.189838506263182,77.93110394691143,4.490392564009722,1
,193.4101406425249,14472.391549496848,5.640672344946838,322.6744621102127,431.4573372034281,12.721921884768676,92.75885234396443,4.414818909753493,1
5.038316783143259,170.36046254939882,25866.10394858233,7.403750049124539,,350.39102412394016,13.270278830445308,65.33163286459956,3.913695775844471,1
9.96124770904986,220.038185981074,11939.769859279972,8.428753588042051,337.48361004403085,398.6809356264087,14.792585197440474,60.99184257834989,3.24658309722844,1
7.417502636689077,198.70565298813403,24389.36288513361,4.790681389223984,289.3313577693062,366.3707236475444,18.415180455004304,87.99622277162433,3.3912406668716133,1
,160.3259716092888,37795.763317883866,9.15222467032826,390.2766084356859,441.98610614652114,16.450990050021232,21.355275176305117,4.441979835848184,1
5.09993200503465,189.66593654788983,21807.40013130367,4.368152032038047,,334.5123058810013,14.732291221052549,49.98567904726279,5.159301248966906,1
3.633162828862528,179.35057672479883,28584.17580970699,5.246381746649555,292.44053636393704,500.866018456054,8.95640145961113,77.3609852692872,3.349571655135964,1
8.860450853927205,193.74310515437077,24085.11214024342,6.1831095178272095,,526.7049237128014,9.901327631938614,81.33933980941578,4.677713326887139,1
10.13793228826111,242.00571600208505,15088.827652848911,8.677789359299585,,596.3463463537486,14.97119882384368,62.36582435098707,3.8720181587617,1
9.900814840038256,199.0837517570167,16233.134679362192,8.14664316834556,380.11302950022434,345.0198518366456,20.386719629536515,73.38148841994276,2.3950021100616565,1
10.26843050116335,218.2166824704809,13753.99337343067,7.512608141042463,334.1780747109564,341.6022086522524,15.671563525842828,84.68266023310612,4.304689262186712,1
0.2274990502021987,152.5301111764229,39028.59934029076,3.4624920476792767,283.69378223429663,443.0292321286284,13.201943203829217,62.32271110691731,3.545741437567914,1
6.0172609236891335,206.0143997782997,15157.268786501596,7.582123856166227,307.7044735832638,431.78198749065535,14.22175703606797,53.31997717469853,4.427712282297473,1
7.110845138033223,213.88633690096805,25043.53280335705,6.048437038051848,245.95425295135877,505.73553454097697,16.38314048027098,91.68102605172317,5.712792127184658,1
6.350290472055328,190.38373782069615,14905.393851576406,5.537830156620091,,446.840605056286,13.98356664497345,67.81709623719206,4.265233067313503,1
8.129341720237186,211.1233123490705,22982.927444607063,6.779005476818379,326.39795325728005,367.9887836916985,13.91093318883634,55.795356643677046,4.822043563607494,1
10.252816232929478,218.2797000559973,18158.842119050863,8.657341897259338,349.5295678863063,336.1988371922729,19.4425988167568,82.85827183958872,4.559836218772728,1
5.462355934706153,187.70953274686872,11642.148998545998,8.4396410712474,,534.6639448904972,8.129792646305418,74.60371287284924,4.486180492425556,1
9.239440361060408,212.56907634315343,14829.624212321543,7.172920416881898,324.1289152553997,575.4219683641888,16.581120438382868,66.88527012551617,3.471971127332792,1
7.071314192217861,213.6196250194865,20038.796416929355,7.602251873891982,290.05721880909675,605.3050414394087,8.713963616341118,58.41345969332727,4.293726559748635,1
7.11589526567209,193.7067445243445,18463.88366234153,4.9243889968068135,319.0569513003889,369.5340340016997,14.841579896963651,54.43749401642613,3.736020547055431,1
8.238996596889073,199.5945386636891,25046.798640288314,9.288019857195886,350.8359860186515,328.3633982586783,18.743230788080663,54.41696499379492,3.089923748952148,1
6.446252031563202,204.25356307886767,11104.250507939692,7.648612892834538,,418.0412195645082,16.62562737934104,,4.976957857871973,1
6.161779499462049,202.7569725044581,12229.647584088483,11.523597512651357,324.04803479549577,344.3656891332465,14.68592683480574,47.80319369573596,4.003547029108377,1
6.772156537729458,196.90009840651132,13790.296201812738,9.57505287265186,,347.58837474387843,17.705727306416122,68.37981451778118,3.82725596122325,1
7.061845519716819,211.0916870824707,11300.238108793832,8.866359287204885,299.938071050834,353.5104246491603,16.895753682783038,67.5771086755158,3.958248504440257,1
4.638250258554134,182.41962093934336,34261.98588949726,6.197715941573335,307.45845423970667,439.1177045525735,7.760852569489202,,4.124537824896342,1
7.678966888683202,205.47991835519747,7472.506480020473,7.181868527775382,,395.235784311772,7.918150337664485,76.37830906277955,3.7189815585763055,1
8.137713063107284,178.71663294161257,33786.716309201074,9.10188513655897,,481.0735393354328,12.273180646441858,95.90528790951598,2.743866752405663,1
7.481397771916631,186.07476549927424,13781.780283955726,4.649253929836745,377.3443718640398,323.7728426252204,11.687123837165814,66.2916498377711,4.039976289796705,1
8.082148076453887,185.9324193547561,28407.66102588473,7.605420787733807,381.7618835882825,402.65802223263967,12.830646313172451,86.97972391731665,3.3734845141195007,1
,210.62735850548063,27983.17942203171,5.947212908027238,,436.8440525505291,16.127527143449186,64.56404411046557,4.290393223612015,1
7.70218309918713,192.13753061224048,18126.030963032397,9.15458050661148,364.1912269571671,646.7325987352091,14.376336909241957,90.5275363195179,4.382159162064481,1
6.75076118602011,207.2545053634248,23642.992596628425,7.691012379460733,293.7830398628194,446.6969390598088,6.0003909304893455,30.90081514607788,2.77772626475094,1
,219.7060481397352,22387.315752754752,7.308500571669125,316.97300307263026,327.2895433835891,12.785265313763432,80.75786638068465,4.64936502812178,1
6.323942072569584,185.99241060624863,23234.788934234868,5.892962668914752,347.23682655314894,401.3048946303945,13.26328178732274,60.47403117761401,3.5750105760990736,1
5.403883692226708,199.01667409214969,11571.421537186176,6.285433845719699,,377.4307462748564,11.859074319563035,74.0120431141782,3.189942299371127,1
5.699873488404511,159.43560108087215,31977.37013682092,5.249974384483521,,501.7432180670225,8.008011415089925,55.87024536465181,2.416402097988852,1
7.694264581971543,184.83630056639765,22673.0344718994,5.701063334216145,,439.6330268963013,8.857705530972908,64.97557391582566,5.707192759327155,1
8.581428693706043,186.60162110778467,20590.71211413799,3.924182928425397,366.1318999181253,384.3056982945817,9.999397816120336,66.69397283949574,3.388448221942008,1
9.888941401311577,220.63882299221908,19892.38891391681,7.986456361636122,326.0765602807416,460.8124248503234,14.929172151503508,59.60280779405531,3.750163510344408,1
3.4264503676355647,154.71172445985175,21839.69595639051,4.965722327957003,,437.3771805962571,14.689350595981807,56.49007684901041,5.978053939752291,1
8.370440489338627,231.44255333831305,15063.814968339631,12.279374176513643,,422.2938192522455,15.027087583819991,67.50300434801802,3.210635410482233,1
,204.852186950213,13286.156575345676,9.09384342143146,332.84554447775605,365.6875203930603,8.589895534507548,76.3063756515083,4.26852451986332,1
8.390500571895505,215.29551801590392,27032.14226185955,6.553957721862112,282.8594530240477,443.4455902859356,12.84161099733484,46.36821940731078,4.150359337290418,1
7.581944679656733,193.2864626334158,21675.682866428637,9.821498519744832,381.9307439745554,414.8109853897354,16.109169169906238,92.60908363758074,4.833345773568087,1
9.850054687400435,208.74023200475307,35289.2371102066,8.350110051861993,337.2097419137133,462.48019891044623,10.105145943904349,50.88600603490619,4.521836126865956,1
5.225683806899056,185.05044395099085,16276.398604470483,6.617097554173202,,394.634867724289,7.817811637117302,89.05258819146948,3.6957469824917286,1
9.663653196397622,233.48726795623756,13213.578253600464,10.149936905895792,293.0746574545216,326.77780298075004,10.43961936687407,62.4553730677336,4.741944304660503,1
,158.7629591628545,26210.116012222665,4.088762946636395,,354.8470532822727,16.00671093326133,85.33805330104508,5.010163393323611,1
7.935607325113079,207.0168520738294,19657.84331499779,8.604504846292835,312.3436071259728,358.8490033061344,21.22812723710723,63.77183268904524,3.61965073748165,1
8.928142080209764,197.64853023005696,27884.434251689578,8.968576039440352,,317.5326799498512,21.49786644469549,73.01113196656038,4.111101546196108,1
6.920342898512878,207.82136307848964,16689.79960375622,10.031146372241002,286.41386159175903,481.955877131042,9.771895939622482,78.29502213613884,3.2662134754089074,1
10.53809844277246,200.13982871773047,13867.244195734918,7.365015093298825,409.4467298474219,340.8088227507881,17.073123080434357,72.73063947852148,3.823092676110029,1
5.72930291193782,162.85758508798966,34573.678785724354,5.654856360975956,415.2870721724372,297.6313652164491,13.990842219488345,76.74467671800038,3.5563948119631066,1
5.33568880893353,178.64011866627362,37993.182754531095,9.772521848077082,343.25835928715264,465.07279582402913,14.834256983868954,65.32653148577674,3.9219763810567607,1
,177.17402078695184,38977.33079809635,5.477161307582676,402.49939282930575,484.172953298292,12.30010680798364,61.56947695408594,3.261591730784553,1
6.769834880813582,177.17325799319417,34596.001871740686,2.8660730298495407,369.5329964853245,389.5162860869136,17.268073630973504,64.86860787758292,3.655789569066617,1
6.848329601322462,195.45148242169228,15908.642086031294,6.241348598048285,319.26472220015205,404.2048591920263,18.93733758411463,75.39279510352954,3.7322020177545054,1
,231.15982406732792,12856.72862340994,6.977018582904689,344.44773731524475,392.51690179297,13.217222686954642,80.95645791823173,3.3082941798432275,1
,205.08878887104487,27064.41840881681,7.398378635841076,304.9264750684554,409.501841738755,18.521791547503653,61.48610514453484,4.599572634095484,1
,155.864381695285,28224.77417849429,8.366722754847865,392.582582266922,421.343736166148,18.778696100794548,52.640593959329365,4.930189986333271,1
8.589202343654149,233.72797460195045,7263.056749130122,6.953307779687905,268.97135529751745,258.88020903971534,8.986363424137608,41.93043890143848,4.041445670962364,1
8.473649322846748,182.9971987311021,36412.488259683865,6.144665655290555,,414.3080549418767,14.255356261876557,56.73518664400297,3.487816306545352,1
7.591346093540146,199.2553218244227,25383.76518344253,7.924616265268947,318.6104784917454,416.4456174773966,20.11882693183793,48.27120968228571,4.515150113779176,1
8.137767883092494,203.8618673386868,24172.70331260775,6.844017626422233,305.83257968719704,470.83626451802894,19.232961414138344,30.708421300394185,5.003825786209145,1
5.352565979714757,150.49521432008484,27795.73204094097,5.464057647765709,445.9383911976929,422.4225086996837,16.144510444073376,78.37484518269918,4.7791870088188695,1
7.998090253941313,241.0002765118872,9609.740604778375,9.842346073332996,229.57556091890592,428.8823659071389,14.990566983235226,39.84237909153524,2.626546783770298,1
11.89807802974039,228.1326731898399,8296.550611117107,9.899636695088748,346.6497504059977,500.1692103256438,15.486862374734358,63.529460122034095,3.024968486584322,1
7.442536475327727,180.85909058042748,18223.02707963232,8.577249576739348,405.32001567447753,564.7934853202896,14.768336556220618,57.75755359567784,2.191138421703526,1
5.1408005276963324,209.3585611702615,21407.614287150733,4.415975931396427,230.55585580745375,378.8971896117619,2.1999999999999886,86.73722285990391,4.19225744935354,1
,242.41342924802117,9783.368727453491,6.400151955741599,211.85159230220145,351.9973602254736,10.407257493252873,69.90949068136919,4.626701022502608,1
6.947915533873985,219.5943849063765,10337.541702863726,10.414781002259968,,453.1519380703697,14.213798854799675,61.150299294519726,3.685079273135882,1
9.62210598702481,182.90972778877608,30307.217674994205,5.657004242761536,422.4456807653023,573.3304971144634,17.69971822487213,45.90678242024327,3.975571849056162,1
5.361211666098464,171.3155430385799,24709.72885813722,4.184890691838287,366.8149789191132,490.658746989276,15.12267224612117,33.11961259894035,1.81252893956422,1
4.909518983025118,186.19070317130723,13652.602029885013,9.318247597478518,,460.56672194405206,12.159456909040728,89.8302092930403,3.7855066443800336,1
6.376408434486552,182.1210381950736,33046.727605817854,5.35153318891046,362.3521434337636,350.23632637500947,7.592515750140421,66.22567377981284,5.404045772985421,1
3.94012545989782,163.17165313895137,25911.32167953699,4.138540036994002,371.96717975283417,487.9851851449728,17.751705391115934,63.61240285441542,3.4780048078684977,1
6.916825973221457,210.86043856058933,29263.55406898172,6.011610979169929,252.23132963398223,392.3635857582856,12.892210110530016,77.0797800059377,4.598622246118412,1
9.146557555894002,226.09342489483132,6787.484660017703,9.241762922024453,319.02580857134706,459.5690213665925,14.110476241241429,80.5711461864126,3.210881938583371,1
10.268414718941344,225.0742180753637,14694.420624957002,6.72284290895704,300.7637719072286,353.6309128926869,13.55379640812282,64.01294426739247,5.199864588297582,1
8.787667940586466,232.46263718036695,7035.13379657523,9.306448972235804,,415.6248816590512,12.051416569717276,,3.489945595277838,1
7.368768530294821,213.1970192164436,18452.02299450765,8.292444792039035,294.34485798287767,496.2708509833169,10.545091766314384,94.83774269711355,3.813881276266772,1
9.352719752960567,207.46516043581173,23558.5547458282,6.504916049493928,346.5165346873108,420.5945918938736,10.986682526950062,,3.398264164565317,1
9.393148441549062,215.05136457391643,20592.258942126427,10.08953714883008,331.338738654354,447.0744599342789,10.778632633397706,54.4269683662254,4.665681059368009,1
7.296572875466082,197.64695056521748,22535.085158347272,9.288199604583657,323.4490541501673,353.0629065748293,6.039669028207072,82.53617278221556,4.67916864329843,1
8.90086469660199,211.3068119064913,9592.151333127596,8.863272376077974,348.4378198773213,333.77532714280227,18.26795085399624,68.33316991333467,4.518750669722005,1
8.107244312818498,228.17185869027904,18364.83141799289,6.185947771279679,246.94261132183635,369.90319874889263,14.61342263581838,101.35152539223304,4.688271256294098,1
7.804368873943725,216.67386912339217,14160.68676634536,6.060143581856844,281.3559753961226,468.2125374032706,15.147546975476814,62.86062679512962,4.075556975063991,1
4.666148130914806,171.28870012027198,35680.067877428795,4.8943736166150975,314.6138512073473,501.9028641271134,14.210624450932642,56.91025405730439,4.55686375232757,1
10.90507641006552,207.0048365573147,16099.151895652394,8.186478946067783,369.6838668975199,575.3090369357701,17.556879619378833,80.74984922425074,3.7202643792172,1
4.739548767002988,162.24688566600025,27215.90274170991,2.862535374452988,372.8150748102446,437.21759018140494,15.13047648872248,65.0912914244809,2.942348225414489,1
9.869231934989052,223.7726613185774,29549.65882291618,7.716922923418477,281.11849034749616,356.1819158560579,14.202664062204065,84.01358459214303,4.736849577023042,1
,182.58222779929253,19575.475362719964,10.048383219584942,424.6889940773884,383.49095391355945,19.48294518199253,76.6347982494804,4.329204049946698,1
5.827541211542772,191.00493039601548,25863.34324460301,4.823831505497687,316.025512946158,370.3572882122672,18.36185806407758,48.6581086223875,3.1791287413400817,1
0.9899122128791388,133.21694156018071,16922.853898585203,9.29328864439756,444.3757306927798,322.29119123589123,10.430076340816356,43.57846551188423,5.160603788160604,1
,235.24058730539932,10443.796533894729,7.605518818298341,,319.8429300956216,8.286550373023829,80.54035147331061,3.900508521463043,1
9.485832873402854,218.7382355335101,15357.83337292032,8.534458442405425,315.83139625832393,429.6222121825796,15.621138695886827,64.8260282011821,3.221129818784097,1
6.435722716949114,214.72466925844697,9363.85398761785,9.99762356652512,273.4631393655443,508.34520701170817,12.925869662663729,71.42858985087607,4.925339107073759,1
6.365497241052185,205.0565357935376,7040.737620777599,11.30283118849055,325.32854340517343,371.5796340409174,16.352858005837504,74.31259211793054,5.125416576401367,1
,202.47516230974296,23828.207681634354,5.531684612810469,409.2862102681366,414.61765510548713,13.797656407460636,59.52166407500343,5.266367538576662,1
5.452214926167417,199.22846754405663,14446.81238968584,7.689190528554683,298.3184182542306,469.1319512580189,14.020507420373008,95.30623861595618,5.190533810336875,1
,215.9665791330122,21852.437944482022,7.457514884222507,283.75582393263267,364.7010953585888,11.383209883876589,76.5388028414302,5.0763624641800265,1
5.433466238973562,177.82830229271073,31421.73163322104,4.584133909828415,347.0973536720579,490.2846741272502,16.066439028217076,58.41669860568201,2.871196030589475,1
7.374775413656679,217.69864379800245,12285.891482607538,10.038245002074108,,358.98325438036915,16.293715614294968,93.7843798618194,3.5922647284429,1
,175.70855329229607,25954.031764320844,6.229321818270924,346.2250616334712,379.29064585960185,13.636910032644153,50.59076525302173,2.951395753410233,0
5.226941884272904,177.31960335088084,28398.554196372443,6.294517392979037,336.2929184546406,328.3874298042128,18.463094761579384,62.07590198942495,2.2595502886491894,0
4.594209164354396,185.63285813186496,27981.091190195864,6.761683214465978,354.7852174343189,380.7232523452632,13.983833008387478,74.57691444202689,4.917909886714817,0
6.784133023750861,212.44233820906925,12827.621006985364,7.403641894087093,,328.0335757343945,10.86177527103439,89.57703602607518,5.03582284435287,0
6.400256164229511,172.2990001423738,15936.247359864004,4.935997766107353,340.3929303663409,435.4056098362427,11.075621804849504,58.36599451072914,4.561493818692693,0
6.839415897979054,166.8669703511137,28508.637799593933,7.238828645086748,,460.7659944495249,11.378737972966746,73.46513313160924,2.854526551578415,0
6.901863448736066,164.72348623241737,20442.61501430499,5.163931372998991,341.53708898075774,468.4163498271398,10.362622626299128,65.69487776478398,4.047907292461217,0
,191.5548151527385,22462.113287036183,8.186258380252383,,349.95453401087576,17.247307224770736,76.76779656160039,5.260301115251683,0
7.888843574059525,228.48839375396625,15824.788728849351,8.38894421399903,314.8432912662629,423.6627074595676,17.630362462120956,56.420210305518,3.6305239854418616,0
5.527633482507711,218.51892308470812,22095.637163625644,6.436288160630948,,412.8676104901122,12.640135480276513,44.328641393859634,4.591137050219068,0
6.492403121956253,234.9145120239778,18607.213192973988,8.620697294848203,302.1313058651816,442.10420764013503,14.116823608926552,65.6367585787979,4.383394691806273,0
6.684699736748975,193.84093110096603,34157.18447357784,9.876574050392144,344.5354072354149,498.063996249716,8.818756566850709,66.65935223322833,4.030659830632323,0
,196.33467279621243,24108.127550510275,7.843143600307158,352.62391167393247,428.77061040859,10.287673166557624,73.44593375629363,5.034682957349176,0
6.223677774999095,238.0842106554384,22423.495207292573,9.336773799527514,,474.66533168597664,14.027765944351984,80.77427549141677,3.919575057474988,0
4.758648346768645,203.53783248501048,23603.06541683117,7.667128478800443,324.08433407149784,288.91245683813605,18.06495657941309,85.91666620114039,4.405508764376716,0
7.440825031061319,183.362712601924,17259.852302409414,4.6102446924534215,335.6264426329922,452.9952927870204,9.700906282901087,80.53706529171714,2.496342612338434,0
8.054885744073163,200.9434839528824,12642.065947280007,7.309821638629845,334.4420643076838,446.7484416115787,14.94908036525527,71.20203815261473,3.514097774584284,0
7.06183097218188,215.9463220151335,24991.766020523846,9.138390839362147,321.4733595649965,431.4246894278691,12.950444156120966,64.02559032278475,4.299018586936102,0
,214.7378306899992,12666.005324849046,7.092691320173934,302.4917680919928,319.4230514870244,15.43383428120842,92.69393563830354,5.005878529984143,0
7.611609817181437,222.2522694745392,25063.68301331781,8.561123755060423,287.9481232044328,505.2654826373972,18.2737569562791,68.39541320826186,2.873261209549148,0
4.69143831512022,200.88940639383003,32182.262317798355,8.571649638299693,364.7467863440447,516.8516225307658,12.404438749151211,85.02622691054913,2.730792274371549,0
8.064170137236562,209.83933337513497,8712.00258845446,8.591510126308991,355.44372109287366,338.8481579462765,18.721311565047078,106.2430659759468,3.246077223248075,0
4.292966858149657,212.80864540548384,30434.269118406635,8.630313014071895,333.48254007833225,382.9223629717562,15.779921970237352,39.775513219931405,2.8049235828692907,0
7.865756954092344,184.912917120698,16147.001950433065,7.321343442882046,,505.9128644709307,11.092841670393,88.04898896235098,3.738618342932626,0
9.085637101693884,238.22196802665175,9001.658753142132,9.820230918736057,325.1048470296242,381.3465821492757,19.19574006013147,98.49081929088932,2.544020275544053,0
6.592442507785291,242.4804726770679,9381.239930798449,7.303183678175727,312.8143949567998,440.60113456028665,14.02729679512936,70.92987947008055,3.0608273538358923,0
7.03281872622224,168.8223952533804,29370.26418381893,5.390593422595753,,521.7808841520609,21.11924924525698,58.87676573201324,3.633373288668084,0
8.990317233704655,195.80902842150493,23728.29401456205,7.508305289508399,348.71461261339243,551.5403897934349,15.254391841066877,75.9078693330705,4.494544339362194,0
8.561218924457805,205.36683110631657,16686.312760329496,8.159299081006804,,347.8409648944553,18.89313660854401,68.089865465004,2.8138885986983486,0
6.7391576920220535,156.48275940474178,30950.681099821508,6.543089824078055,363.1796235138332,425.288836697235,11.653457753679334,70.36704881802933,5.214484016180421,0
,209.4268373223024,20827.98384358852,6.5913711396627885,313.8746838886085,567.6041513702078,17.95484850578748,40.140151997980645,4.238252980379006,0
